# file...... output/Gen_1_meter.csv
# date...... Tue Feb 28 22:47:23 2023
# user...... ananth
# host...... (null)
# target.... diesel_dg 1
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,power_out_A.real,power_out_A.imag,power_out_A, power_out_B.real,power_out_B.imag,power_out_B, power_out_C.real,power_out_C.imag, power_out_C, pwr_electric.real,pwr_electric.imag,pwr_electric
2001-08-01 13:00:03.516000 PDT,+225590.215137,+203476.040085,+225590.215137+203476.040085i,+87245.9043967,+115317.375131,+87245.9043967+115317.375131j,+44702.6453622,+68929.7028689,+44702.6453622+68929.7028689j,+357538.764896,+387723.118085,+357538.764896+387723.118085i
2001-08-01 13:00:03.518000 PDT,+225942.3514,+203412.610472,+225942.3514+203412.610472i,+87836.4263604,+116009.851784,+87836.4263604+116009.851784j,+44854.924286,+69319.8489151,+44854.924286+69319.8489151j,+358633.702046,+388742.311171,+358633.702046+388742.311171i
2001-08-01 13:00:03.520000 PDT,+226237.431489,+203315.224162,+226237.431489+203315.224162i,+88522.2125795,+116539.527054,+88522.2125795+116539.527054j,+45117.2101105,+69726.1289599,+45117.2101105+69726.1289599j,+359876.854179,+389580.880176,+359876.854179+389580.880176i
2001-08-01 13:00:03.522000 PDT,+226511.014795,+203212.720238,+226511.014795+203212.720238i,+89262.3477692,+116937.88284,+89262.3477692+116937.88284j,+45504.7533238,+70181.7114054,+45504.7533238+70181.7114054j,+361278.115888,+390332.314483,+361278.115888+390332.314483i
2001-08-01 13:00:03.524000 PDT,+226795.21362,+203120.810677,+226795.21362+203120.810677i,+90041.6063606,+117233.434033,+90041.6063606+117233.434033j,+46042.4241802,+70686.2107951,+46042.4241802+70686.2107951j,+362879.244161,+391040.455506,+362879.244161+391040.455506i
2001-08-01 13:00:03.526000 PDT,+227115.688106,+203047.012473,+227115.688106+203047.012473i,+90856.544125,+117444.200018,+90856.544125+117444.200018j,+46744.2529238,+71216.4251914,+46744.2529238+71216.4251914j,+364716.485154,+391707.637683,+364716.485154+391707.637683i
2001-08-01 13:00:03.528000 PDT,+227491.233231,+202993.846563,+227491.233231+202993.846563i,+91704.715725,+117579.257557,+91704.715725+117579.257557j,+47607.5657935,+71740.9303897,+47607.5657935+71740.9303897j,+366803.51475,+392314.034509,+366803.51475+392314.034509i
2001-08-01 13:00:03.530000 PDT,+227934.240552,+202960.877762,+227934.240552+202960.877762i,+92580.0961428,+117644.046603,+92580.0961428+117644.046603j,+48615.9945049,+72230.4871654,+48615.9945049+72230.4871654j,+369130.3312,+392835.41153,+369130.3312+392835.41153i
2001-08-01 13:00:03.532000 PDT,+228451.649541,+202946.11941,+228451.649541+202946.11941i,+93473.3995305,+117644.893421,+93473.3995305+117644.893421j,+49745.2335262,+72662.8491506,+49745.2335262+72662.8491506j,+371670.282598,+393253.861982,+371670.282598+393253.861982i
2001-08-01 13:00:03.534000 PDT,+229046.092973,+202946.774745,+229046.092973+202946.774745i,+94374.3928926,+117590.996157,+94374.3928926+117590.996157j,+50968.1066046,+73023.6365506,+50968.1066046+73023.6365506j,+374388.59247,+393561.407452,+374388.59247+393561.407452i
2001-08-01 13:00:03.536000 PDT,+229717.5307,+202960.21186,+229717.5307+202960.21186i,+95274.6943559,+117495.233512,+95274.6943559+117495.233512j,+52258.5695155,+73306.3215441,+52258.5695155+73306.3215441j,+377250.794571,+393761.766916,+377250.794571+393761.766916i
2001-08-01 13:00:03.538000 PDT,+230463.035236,+202983.267564,+230463.035236+202983.267564i,+96168.2490262,+117371.962759,+96168.2490262+117371.962759j,+53592.4335402,+73509.4993694,+53592.4335402+73509.4993694j,+380223.717802,+393864.729692,+380223.717802+393864.729692i
2001-08-01 13:00:03.540000 PDT,+231277.2498,+203011.983058,+231277.2498+203011.983058i,+97051.6094614,+117235.203186,+97051.6094614+117235.203186j,+54947.9328928,+73635.1374681,+54947.9328928+73635.1374681j,+383276.792154,+393882.323712,+383276.792154+393882.323712i
2001-08-01 13:00:03.542000 PDT,+232152.450441,+203041.713597,+232152.450441+203041.713597i,+97923.2149103,+117097.345185,+97923.2149103+117097.345185j,+56305.4859094,+73687.5816795,+56305.4859094+73687.5816795j,+386381.15126,+393826.640461,+386381.15126+393826.640461i
2001-08-01 13:00:03.544000 PDT,+233078.60425,+203067.468776,+233078.60425+203067.468776i,+98782.4061306,+116968.482241,+98782.4061306+116968.482241j,+57647.3827534,+73673.0663364,+57647.3827534+73673.0663364j,+389508.393133,+393709.017353,+389508.393133+393709.017353i
2001-08-01 13:00:03.546000 PDT,+234043.569854,+203084.384799,+234043.569854+203084.384799i,+99628.5711493,+116856.258484,+99628.5711493+116856.258484j,+58957.6263247,+73599.4617797,+58957.6263247+73599.4617797j,+392629.767328,+393540.105062,+392629.767328+393540.105062i
2001-08-01 13:00:03.548000 PDT,+235033.496833,+203088.219015,+235033.496833+203088.219015i,+100460.591932,+116766.030367,+100460.591932+116766.030367j,+60221.9539366,+73476.0640006,+60221.9539366+73476.0640006j,+395716.042702,+393330.313382,+395716.042702+393330.313382i
2001-08-01 13:00:03.550000 PDT,+236033.361549,+203075.736658,+236033.361549+203075.736658i,+101276.560867,+116701.125104,+101276.560867+116701.125104j,+61427.9368375,+73313.2804689,+61427.9368375+73313.2804689j,+398737.859253,+393090.142231,+398737.859253+393090.142231i
2001-08-01 13:00:03.552000 PDT,+237027.58691,+203044.936635,+237027.58691+203044.936635i,+102073.67514,+116663.10868,+102073.67514+116663.10868j,+62565.0833169,+73122.2033357,+62565.0833169+73122.2033357j,+401666.345367,+392830.248651,+401666.345367+392830.248651i
2001-08-01 13:00:03.554000 PDT,+238000.494393,+202995.246948,+238000.494393+202995.246948i,+102848.232964,+116652.066366,+102848.232964+116652.066366j,+63624.7551009,+72914.1649564,+63624.7551009+72914.1649564j,+404473.482458,+392561.47827,+404473.482458+392561.47827i
2001-08-01 13:00:03.556000 PDT,+238936.977288,+202927.4335,+238936.977288+202927.4335i,+103595.683764,+116666.823329,+103595.683764+116666.823329j,+64600.1794165,+72700.2582578,+64600.1794165+72700.2582578j,+407132.840469,+392294.515087,+407132.840469+392294.515087i
2001-08-01 13:00:03.558000 PDT,+239822.849028,+202843.534659,+239822.849028+202843.534659i,+104310.692819,+116705.209958,+104310.692819+116705.209958j,+65486.2469158,+72490.8941542,+65486.2469158+72490.8941542j,+409619.788762,+392039.638772,+409619.788762+392039.638772i
2001-08-01 13:00:03.560000 PDT,+240645.183076,+202746.720125,+240645.183076+202746.720125i,+104987.240414,+116764.329135,+104987.240414+116764.329135j,+66279.2879332,+72295.4584856,+66279.2879332+72295.4584856j,+411911.711423,+391806.507745,+411911.711423+391806.507745i
2001-08-01 13:00:03.562000 PDT,+241392.573266,+202641.109929,+241392.573266+202641.109929i,+105618.751952,+116840.833893,+105618.751952+116840.833893j,+66976.8325736,+72122.0664075,+66976.8325736+72122.0664075j,+413988.157791,+391604.01023,+413988.157791+391604.01023i
2001-08-01 13:00:03.564000 PDT,+242055.320559,+202531.567612,+242055.320559+202531.567612i,+106198.263336,+116931.202928,+106198.263336+116931.202928j,+67577.3786818,+71977.4111418,+67577.3786818+71977.4111418j,+415830.962577,+391440.181682,+415830.962577+391440.181682i
2001-08-01 13:00:03.566000 PDT,+242625.552679,+202423.478026,+242625.552679+202423.478026i,+106718.619159,+117031.997432,+106718.619159+117031.997432j,+68080.1832996,+71866.6982439,+68080.1832996+71866.6982439j,+417424.355137,+391322.173701,+417424.355137+391322.173701i
2001-08-01 13:00:03.568000 PDT,+243097.282116,+202322.518863,+243097.282116+202322.518863i,+107172.695814,+117140.083962,+107172.695814+117140.083962j,+68485.0862334,+71793.6532733,+68485.0862334+71793.6532733j,+418755.064163,+391256.256098,+418755.064163+391256.256098i
2001-08-01 13:00:03.570000 PDT,+243466.407636,+202234.434339,+243466.407636+202234.434339i,+107553.637448,+117252.812422,+107553.637448+117252.812422j,+68792.3696548,+71760.5905872,+68792.3696548+71760.5905872j,+419812.414739,+391247.837349,+419812.414739+391247.837349i
2001-08-01 13:00:03.572000 PDT,+243730.664909,+202164.819607,+243730.664909+202164.819607i,+107855.092131,+117368.143355,+107855.092131+117368.143355j,+69002.6545111,+71768.5310651,+69002.6545111+71768.5310651j,+420588.411551,+391301.494027,+420588.411551+391301.494027i
2001-08-01 13:00:03.574000 PDT,+243889.53288,+202118.923943,+243889.53288+202118.923943i,+108071.436224,+117484.723576,+108071.436224+117484.723576j,+69116.8329944,+71817.3568583,+69116.8329944+71817.3568583j,+421077.802098,+391421.004377,+421077.802098+391421.004377i
2001-08-01 13:00:03.576000 PDT,+243944.103786,+202101.479695,+243944.103786+202101.479695i,+108197.97728,+117601.912516,+108197.97728+117601.912516j,+69136.0350075,+71905.991539,+69136.0350075+71905.991539j,+421278.116074,+391609.38375,+421278.116074+391609.38375i
2001-08-01 13:00:03.578000 PDT,+243896.925542,+202116.56227,+243896.925542+202116.56227i,+108231.127795,+117719.764416,+108231.127795+117719.764416j,+69061.6256579,+72032.5944421,+69061.6256579+72032.5944421j,+421189.678995,+391868.921128,+421189.678995+391868.921128i
2001-08-01 13:00:03.580000 PDT,+243751.825628,+202167.484419,+243751.825628+202167.484419i,+108168.544483,+117838.972617,+108168.544483+117838.972617j,+68895.2297685,+72194.758289,+68895.2297685+72194.758289j,+420815.59988,+392201.215325,+420815.59988+392201.215325i
2001-08-01 13:00:03.582000 PDT,+243513.725361,+202256.725957,+243513.725361+202256.725957i,+108009.229559,+117960.783247,+108009.229559+117960.783247j,+68638.7785725,+72389.7004933,+68638.7785725+72389.7004933j,+420161.733493,+392607.209697,+420161.733493+392607.209697i
2001-08-01 13:00:03.584000 PDT,+243188.452555,+202385.898293,+243188.452555+202385.898293i,+107753.592189,+118086.885965,+107753.592189+118086.885965j,+68294.5728083,+72614.4396245,+68294.5728083+72614.4396245j,+419236.617552,+393087.223883,+419236.617552+393087.223883i
2001-08-01 13:00:03.586000 PDT,+242782.55969,+202555.741527,+242782.55969+202555.741527i,+107403.469948,+118219.289386,+107403.469948+118219.289386j,+67865.3560699,+72865.9503195,+67865.3560699+72865.9503195j,+418051.385708,+393640.981233,+418051.385708+393640.981233i
2001-08-01 13:00:03.588000 PDT,+242303.153161,+202766.15066,+242303.153161+202766.15066i,+106962.111232,+118360.188843,+106962.111232+118360.188843j,+67354.3918278,+73141.2919461,+67354.3918278+73141.2919461j,+416619.656221,+394267.63145,+416619.656221+394267.63145i
2001-08-01 13:00:03.590000 PDT,+241757.738088,+203016.22671,+241757.738088+203016.22671i,+106434.121246,+118511.83341,+106434.121246+118511.83341j,+66765.5377823,+73437.7080785,+66765.5377823+73437.7080785j,+414957.397116,+394965.768199,+414957.397116+394965.768199i
2001-08-01 13:00:03.592000 PDT,+241154.08162,+203304.347794,+241154.08162+203304.347794i,+105825.375004,+118676.398527,+105825.375004+118676.398527j,+66103.3116835,+73752.6958691,+66103.3116835+73752.6958691j,+413082.768308,+395733.44219,+413082.768308+395733.44219i
2001-08-01 13:00:03.594000 PDT,+240500.096453,+203628.255284,+240500.096453+203628.255284i,+105142.901822,+118855.869655,+105142.901822+118855.869655j,+65372.9431208,+74084.046088,+65372.9431208+74084.046088j,+411015.941396,+396568.171028,+411015.941396+396568.171028i
2001-08-01 13:00:03.596000 PDT,+239803.74503,+203985.149843,+239803.74503+203985.149843i,+104394.746626,+119051.941194,+104394.746626+119051.941194j,+64580.4072591,+74429.8557243,+64580.4072591+74429.8557243j,+408778.898915,+397466.946761,+408778.898915+397466.946761i
2001-08-01 13:00:03.598000 PDT,+239072.963854,+204371.792663,+239072.963854+204371.792663i,+103589.813418,+119265.933879,+103589.813418+119265.933879j,+63732.4369097,+74788.5168088,+63732.4369097+74788.5168088j,+406395.214182,+398426.243352,+406395.214182+398426.243352i
2001-08-01 13:00:03.600000 PDT,+238315.606316,+204784.607488,+238315.606316+204784.607488i,+102737.696943,+119498.732622,+102737.696943+119498.732622j,+62836.5110392,+75158.6850414,+62836.5110392+75158.6850414j,+403889.814298,+399442.025152,+403889.814298+399442.025152i
2001-08-01 13:00:03.602000 PDT,+237539.401753,+205219.779572,+237539.401753+205219.779572i,+101848.507905,+119750.745671,+101848.507905+119750.745671j,+61900.818778,+75539.2331173,+61900.818778+75539.2331173j,+401288.728436,+400509.75836,+401288.728436+400509.75836i
2001-08-01 13:00:03.604000 PDT,+236751.927871,+205673.348479,+236751.927871+205673.348479i,+100932.697223,+120021.88492,+100932.697223+120021.88492j,+60934.1990415,+75929.1933676,+60934.1990415+75929.1933676j,+398618.824135,+401624.426767,+398618.824135+401624.426767i
2001-08-01 13:00:03.606000 PDT,+235960.593258,+206141.292341,+235960.593258+206141.292341i,+100000.884024,+120311.566346,+100000.884024+120311.566346j,+59946.0571645,+76327.6945658,+59946.0571645+76327.6945658j,+395907.534447,+402780.553252,+395907.534447+402780.553252i
2001-08-01 13:00:03.608000 PDT,+235172.626652,+206619.601766,+235172.626652+206619.601766i,+99063.6915518,+120618.72884,+99063.6915518+120618.72884j,+58946.2609199,+76733.8971113,+58946.2609199+76733.8971113j,+393182.579124,+403972.227717,+393182.579124+403972.227717i
2001-08-01 13:00:03.610000 PDT,+234395.069594,+207104.342562,+234395.069594+207104.342562i,+98131.5943235,+120941.86899,+98131.5943235+120941.86899j,+57945.0188735,+77146.9309989,+57945.0188735+77146.9309989j,+390471.682791,+405193.142551,+390471.682791+405193.142551i
2001-08-01 13:00:03.612000 PDT,+233634.769409,+207591.706856,+233634.769409+207591.706856i,+97214.7791839,+121279.089168,+97214.7791839+121279.089168j,+56952.7448565,+77565.8397285,+56952.7448565+77565.8397285j,+387802.29345,+406436.635752,+387802.29345+406436.635752i
2001-08-01 13:00:03.614000 PDT,+232898.369839,+208078.052846,+232898.369839+208078.052846i,+96323.0220082,+121628.155909,+96323.0220082+121628.155909j,+55979.9126784,+77989.5330551,+55979.9126784+77989.5330551j,+385201.304525,+407695.741811,+385201.304525+407695.741811i
2001-08-01 13:00:03.616000 PDT,+232192.310976,+208559.908273,+232192.310976+208559.908273i,+95465.5795728,+121986.568539,+95465.5795728+121986.568539j,+55036.8982343,+78416.7533064,+55036.8982343+78416.7533064j,+382694.788783,+408963.230117,+382694.788783+408963.230117i
2001-08-01 13:00:03.618000 PDT,+231522.75582,+209034.068647,+231522.75582+209034.068647i,+94651.107704,+122351.627542,+94651.107704+122351.627542j,+54133.8513563,+78846.039577,+54133.8513563+78846.039577j,+380307.71488,+410231.735767,+380307.71488+410231.735767i
2001-08-01 13:00:03.620000 PDT,+230895.634049,+209497.530108,+230895.634049+209497.530108i,+93887.5794737,+122720.493994,+93887.5794737+122720.493994j,+53280.5179804,+79275.7348643,+53280.5179804+79275.7348643j,+378063.731503,+411493.758967,+378063.731503+411493.758967i
2001-08-01 13:00:03.622000 PDT,+230316.573854,+209947.516545,+230316.573854+209947.516545i,+93182.2263061,+123090.271405,+93182.2263061+123090.271405j,+52486.1143693,+79703.9790572,+52486.1143693+79703.9790572j,+375984.914529,+412741.767007,+375984.914529+412741.767007i
2001-08-01 13:00:03.624000 PDT,+229790.860322,+210381.481446,+229790.860322+210381.481446i,+92541.4978226,+123458.072549,+92541.4978226+123458.072549j,+51759.1942195,+80128.7213446,+51759.1942195+80128.7213446j,+374091.552364,+413968.275339,+374091.552364+413968.275339i
2001-08-01 13:00:03.626000 PDT,+229323.389125,+210797.105117,+229323.389125+210797.105117i,+91971.0334172,+123821.079823,+91971.0334172+123821.079823j,+51107.5291025,+80547.7452624,+51107.5291025+80547.7452624j,+372401.951644,+415165.930203,+372401.951644+415165.930203i
2001-08-01 13:00:03.628000 PDT,+228918.615677,+211192.28846,+228918.615677+211192.28846i,+91475.6439559,+124176.598578,+91475.6439559+124176.598578j,+50538.0051893,+80958.7037966,+50538.0051893+80958.7037966j,+370932.264823,+416327.590835,+370932.264823+416327.590835i
2001-08-01 13:00:03.630000 PDT,+228580.500993,+211565.145302,+228580.500993+211565.145302i,+91059.3023595,+124522.10282,+91059.3023595+124522.10282j,+50056.5375732,+81359.162278,+50056.5375732+81359.162278j,+369696.340925,+417446.4104,+369696.340925+417446.4104i
2001-08-01 13:00:03.632000 PDT,+228312.456242,+211913.994802,+228312.456242+211913.994802i,+90725.1418178,+124855.272684,+90725.1418178+124855.272684j,+49668.0027817,+81746.6467093,+49668.0027817+81746.6467093j,+368705.600841,+418515.914195,+368705.600841+418515.914195i
2001-08-01 13:00:03.634000 PDT,+228117.288352,+212237.355112,+228117.288352+212237.355112i,+90475.4603522,+125174.023334,+90475.4603522+125174.023334j,+49376.189884,+82118.6954473,+49376.189884+82118.6954473j,+367968.938588,+419530.073893,+367968.938588+419530.073893i
2001-08-01 13:00:03.636000 PDT,+227997.149036,+212533.938908,+227997.149036+212533.938908i,+90311.7303348,+125476.525317,+90311.7303348+125476.525317j,+49183.7696427,+82472.9123477,+49183.7696427+82472.9123477j,+367492.649013,+420483.376573,+367492.649013+420483.376573i
2001-08-01 13:00:03.638000 PDT,+227953.489465,+212802.651239,+227953.489465+212802.651239i,+90234.6119535,+125761.21667,+90234.6119535+125761.21667j,+49092.2812983,+82807.0192416,+49092.2812983+82807.0192416j,+367280.382717,+421370.887151,+367280.382717+421370.887151i
2001-08-01 13:00:03.640000 PDT,+227987.022564,+213042.589705,+227987.022564+213042.589705i,+90243.9697816,+126026.807493,+90243.9697816+126026.807493j,+49102.1359378,+83118.906052,+49102.1359378+83118.906052j,+367333.128283,+422188.303251,+367333.128283+422188.303251i
2001-08-01 13:00:03.642000 PDT,+228097.694486,+213253.046939,+228097.694486+213253.046939i,+90338.891903,+126272.277895,+90338.891903+126272.277895j,+49212.6351983,+83406.67673,+49212.6351983+83406.67673j,+367649.221587,+422932.001564,+367649.221587+422932.001564i
2001-08-01 13:00:03.644000 PDT,+228284.666668,+213433.515074,+228284.666668+213433.515074i,+90517.7113466,+126496.870319,+90517.7113466+126496.870319j,+49422.0038108,+83668.6898648,+49422.0038108+83668.6898648j,+368224.381826,+423599.075257,+368224.381826+423599.075257i
2001-08-01 13:00:03.646000 PDT,+228546.309218,+213583.691772,+228546.309218+213583.691772i,+90778.0299004,+126700.077403,+90778.0299004+126700.077403j,+49727.4343415,+83903.5925041,+49727.4343415+83903.5925041j,+369051.77346,+424187.361679,+369051.77346+424187.361679i
2001-08-01 13:00:03.648000 PDT,+228880.206306,+213703.48723,+228880.206306+213703.48723i,+91116.7443957,+126881.626588,+91116.7443957+126881.626588j,+50125.1424778,+84110.3467357,+50125.1424778+84110.3467357j,+370122.09318,+424695.460553,+370122.09318+424695.460553i
2001-08-01 13:00:03.650000 PDT,+229283.173626,+213793.031608,+229283.173626+213793.031608i,+91530.0760091,+127041.462417,+91530.0760091+127041.462417j,+50610.4310804,+84288.2483325,+50610.4310804+84288.2483325j,+371423.680716,+425122.742357,+371423.680716+425122.742357i
2001-08-01 13:00:03.652000 PDT,+229751.287812,+213852.682014,+229751.287812+213852.682014i,+92013.6028296,+127179.727766,+92013.6028296+127179.727766j,+51177.7616113,+84436.9374336,+51177.7616113+84436.9374336j,+372942.652253,+425469.347213,+372942.652253+425469.347213i
2001-08-01 13:00:03.654000 PDT,+230279.927143,+213883.028499,+230279.927143+213883.028499i,+92562.2963037,+127296.744753,+92562.2963037+127296.744753j,+51820.8312221,+84556.4013895,+51820.8312221+84556.4013895j,+374663.054669,+425736.174642,+374663.054669+425736.174642i
2001-08-01 13:00:03.656000 PDT,+230863.822838,+213884.898252,+230863.822838+213884.898252i,+93170.5619472,+127392.996209,+93170.5619472+127392.996209j,+52532.6543182,+84646.9701458,+52532.6543182+84646.9701458j,+376567.039104,+425924.864606,+376567.039104+425924.864606i
2001-08-01 13:00:03.658000 PDT,+231497.119774,+213859.357387,+231497.119774+213859.357387i,+93832.2847299,+127469.108202,+93832.2847299+127469.108202j,+53305.6473944,+84709.3047486,+53305.6473944+84709.3047486j,+378635.051898,+426037.770338,+378635.051898+426037.770338i
2001-08-01 13:00:03.660000 PDT,+232173.445409,+213807.709768,+232173.445409+213807.709768i,+94540.8793618,+127525.834215,+94540.8793618+127525.834215j,+54131.7161781,+84744.3798354,+54131.7161781+84744.3798354j,+380846.040949,+426077.923819,+380846.040949+426077.923819i
2001-08-01 13:00:03.662000 PDT,+232885.985531,+213731.492528,+232885.985531+213731.492528i,+95289.3456877,+127564.041001,+95289.3456877+127564.041001j,+55002.344022,+84753.4610255,+55002.344022+84753.4610255j,+383177.67524,+426048.994555,+383177.67524+426048.994555i
2001-08-01 13:00:03.664000 PDT,+233627.565326,+213632.467842,+233627.565326+213632.467842i,+96070.3290563,+127584.69645,+96070.3290563+127584.69645j,+55908.681155,+84738.0780628,+55908.681155+84738.0780628j,+385606.575537,+425955.242354,+385606.575537+425955.242354i
2001-08-01 13:00:03.666000 PDT,+234390.734298,+213512.610909,+234390.734298+213512.610909i,+96876.1854953,+127588.859196,+96876.1854953+127588.859196j,+56841.6338612,+84699.994893,+56841.6338612+84699.994893j,+388108.553655,+425801.464998,+388108.553655+425801.464998i
2001-08-01 13:00:03.668000 PDT,+235167.853585,+213374.094165,+235167.853585+213374.094165i,+97699.0513887,+127577.66993,+97699.0513887+127577.66993j,+57791.9532799,+84641.1776268,+57791.9532799+84641.1776268j,+390658.858254,+425592.941721,+390658.858254+425592.941721i
2001-08-01 13:00:03.670000 PDT,+235951.184204,+213219.267693,+235951.184204+213219.267693i,+98530.9169117,+127552.344018,+98530.9169117+127552.344018j,+58750.3233805,+84563.7612724,+58750.3233805+84563.7612724j,+393232.424496,+425335.372983,+393232.424496+425335.372983i
2001-08-01 13:00:03.672000 PDT,+236732.974931,+213050.636338,+236732.974931+213050.636338i,+99363.7027226,+127514.165133,+99363.7027226+127514.165133j,+59707.4475279,+84470.0161964,+59707.4475279+84470.0161964j,+395804.125181,+425034.817667,+395804.125181+425034.817667i
2001-08-01 13:00:03.674000 PDT,+237505.548588,+212870.83368,+237505.548588+212870.83368i,+100189.338911,+127464.479459,+100189.338911+127464.479459j,+60654.1335557,+84362.3150717,+60654.1335557+84362.3150717j,+398349.021055,+424697.62821,+398349.021055+424697.62821i
2001-08-01 13:00:03.676000 PDT,+238261.385628,+212682.593489,+238261.385628+212682.593489i,+100999.845415,+127404.690049,+100999.845415+127404.690049j,+61581.3767497,+84243.1007946,+61581.3767497+84243.1007946j,+400842.607793,+424330.384332,+400842.607793+424330.384332i
2001-08-01 13:00:03.678000 PDT,+238993.203999,+212488.719155,+238993.203999+212488.719155i,+101787.412657,+127336.250998,+101787.412657+127336.250998j,+62480.4404295,+84114.8561437,+62480.4404295+84114.8561437j,+403261.057085,+423939.826296,+403261.057085+423939.826296i
2001-08-01 13:00:03.680000 PDT,+239694.034572,+212292.051667,+239694.034572+212292.051667i,+102544.481577,+127260.660948,+102544.481577+127260.660948j,+63342.9337397,+83980.0752445,+63342.9337397+83980.0752445j,+405581.449889,+423532.787859,+405581.449889+423532.787859i
2001-08-01 13:00:03.682000 PDT,+240357.291242,+212095.436848,+240357.291242+212095.436848i,+103263.821781,+127179.455788,+103263.821781+127179.455788j,+64160.8862059,+83841.2372591,+64160.8862059+83841.2372591j,+407781.999229,+423116.129895,+407781.999229+423116.129895i
2001-08-01 13:00:03.684000 PDT,+240976.835349,+211901.69235,+240976.835349+211901.69235i,+103938.60678,+127094.200187,+103938.60678+127094.200187j,+64926.8185422,+83700.7823883,+64926.8185422+83700.7823883j,+409842.260671,+422696.674926,+409842.260671+422696.674926i
2001-08-01 13:00:03.686000 PDT,+241547.033736,+211713.575125,+241547.033736+211713.575125i,+104562.485279,+127006.477898,+104562.485279+127006.477898j,+65633.8092466,+83561.0900863,+65633.8092466+83561.0900863j,+411743.328262,+422281.143109,+411743.328262+422281.143109i
2001-08-01 13:00:03.688000 PDT,+242062.81023,+211533.749914,+242062.81023+211533.749914i,+105129.647534,+126917.880751,+105129.647534+126917.880751j,+66275.5563914,+83424.4594874,+66275.5563914+83424.4594874j,+413468.014155,+421876.090152,+413468.014155+421876.090152i
2001-08-01 13:00:03.690000 PDT,+242519.690297,+211364.759188,+242519.690297+211364.759188i,+105634.885754,+126829.996399,+105634.885754+126829.996399j,+66846.434156,+83293.0920001,+66846.434156+83293.0920001j,+415001.010207,+421487.847587,+415001.010207+421487.847587i
2001-08-01 13:00:03.692000 PDT,+242913.838601,+211208.995152,+242913.838601+211208.995152i,+106073.647935,+126744.394919,+106073.647935+126744.394919j,+67341.5435006,+83169.0756308,+67341.5435006+83169.0756308j,+416329.030037,+421122.465703,+416329.030037+421122.465703i
2001-08-01 13:00:03.694000 PDT,+243242.089472,+211068.674048,+243242.089472+211068.674048i,+106442.084179,+126662.614422,+106442.084179+126662.614422j,+67756.7563458,+83054.3711055,+67756.7563458+83054.3711055j,+417440.929996,+420785.659575,+417440.929996+420785.659575i
2001-08-01 13:00:03.696000 PDT,+243501.970195,+210945.813152,+243501.970195+210945.813152i,+106737.085138,+126586.145993,+106737.085138+126586.145993j,+68088.7529005,+82950.7994066,+68088.7529005+82950.7994066j,+418327.808234,+420482.758552,+418327.808234+420482.758552i
2001-08-01 13:00:03.698000 PDT,+243691.717231,+210842.210685,+243691.717231+210842.210685i,+106956.311999,+126516.418199,+106956.311999+126516.418199j,+68335.0515774,+82860.0306004,+68335.0515774+82860.0306004j,+418983.080808,+420218.659484,+418983.080808+420218.659484i
2001-08-01 13:00:03.700000 PDT,+243810.314696,+210759.41109,+243810.314696+210759.41109i,+107098.218995,+126454.774858,+107098.218995+126454.774858j,+68494.0606425,+82783.5549872,+68494.0606425+82783.5549872j,+419402.594333,+419997.740935,+419402.594333+419997.740935i
2001-08-01 13:00:03.702000 PDT,+243857.386511,+210698.751715,+243857.386511+210698.751715i,+107162.057366,+126402.480354,+107162.057366+126402.480354j,+68564.9843577,+82722.7204314,+68564.9843577+82722.7204314j,+419584.428235,+419823.9525,+419584.428235+419823.9525i
2001-08-01 13:00:03.704000 PDT,+243833.337194,+210661.286584,+243833.337194+210661.286584i,+107147.893188,+126360.684631,+107147.893188+126360.684631j,+68547.9581352,+82678.701368,+68547.9581352+82678.701368j,+419529.188517,+419700.672583,+419529.188517+419700.672583i
2001-08-01 13:00:03.706000 PDT,+243739.270671,+210647.796108,+243739.270671+210647.796108i,+107056.593836,+126330.415437,+107056.593836+126330.415437j,+68443.9978122,+82652.4793579,+68443.9978122+82652.4793579j,+419239.862319,+419630.690903,+419239.862319+419630.690903i
2001-08-01 13:00:03.708000 PDT,+243576.972762,+210658.786943,+243576.972762+210658.786943i,+106889.813757,+126312.565395,+106889.813757+126312.565395j,+68254.9819531,+82644.8385638,+68254.9819531+82644.8385638j,+418721.768472,+419616.190902,+418721.768472+419616.190902i
2001-08-01 13:00:03.710000 PDT,+243348.889299,+210694.492873,+243348.889299+210694.492873i,+106649.971442,+126307.88118,+106649.971442+126307.88118j,+67983.6289802,+82656.3639807,+67983.6289802+82656.3639807j,+417982.489721,+419658.738034,+417982.489721+419658.738034i
2001-08-01 13:00:03.712000 PDT,+243058.098423,+210754.87682,+243058.098423+210754.87682i,+106340.218543,+126316.95461,+106340.218543+126316.95461j,+67633.4679311,+82687.4397657,+67633.4679311+82687.4397657j,+417031.784898,+419759.271195,+417031.784898+419759.271195i
2001-08-01 13:00:03.714000 PDT,+242708.276667,+210839.634703,+242708.276667+210839.634703i,+105964.401562,+126340.215593,+105964.401562+126340.215593j,+67208.8017449,+82738.2474112,+67208.8017449+82738.2474112j,+415881.479974,+419918.097707,+415881.479974+419918.097707i
2001-08-01 13:00:03.716000 PDT,+242303.658994,+210948.201635,+242303.658994+210948.201635i,+105527.016622,+126377.92692,+105527.016622+126377.92692j,+66714.6623115,+82808.7642767,+66714.6623115+82808.7642767j,+414545.337928,+420134.892832,+414545.337928+420134.892832i
