# file...... output/Gen_3_Speed.csv
# date...... Tue Feb 28 22:47:23 2023
# user...... ananth
# host...... (null)
# target.... diesel_dg 9
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech,torque_mech,torque_elec
2001-08-01 13:00:03.014000 PDT,+376.404989386,+0.451247190102,+0.844483556119,-0.408071840739,+0.379586115601+0.967101004571j,+0.387724894212+0.905792280345j,+2361.57600145+110.591937134j,-1085.01257371-2100.48077879j,-1276.56342773+1989.88884165j,+11.61381268-3.93261054696j,+0,+0,+452796.891502,+1202.95135365,+1497.54423911
2001-08-01 13:00:03.016000 PDT,+376.333073765,+0.450000743193,+0.834181448786,-0.405048897082,+0.37807887674+0.966368870481j,+0.385784596838+0.900275159634j,+2347.76669776+106.082316592j,-1082.01336782-2086.26676071j,-1265.75332994+1980.18444412j,+11.5411401584-3.91308835796j,+0,+0,+452796.891502,+1203.18123244,+1479.55839628
2001-08-01 13:00:03.018000 PDT,+376.265697348,+0.448615050397,+0.824046185711,-0.402054595374,+0.376576256086+0.965634140056j,+0.383855781597+0.894840162884j,+2334.15347294+101.34294251j,-1079.31117376-2072.10767515j,-1254.84229918+1970.76473264j,+11.4696670793-3.8936846067j,+0,+0,+452796.891502,+1203.39668137,+1461.94341816
2001-08-01 13:00:03.020000 PDT,+376.20276438,+0.44709909324,+0.81407490198,-0.399088615143,+0.375078257028+0.964896877759j,+0.381938359347+0.88948588987j,+2320.73069133+96.3983129592j,-1076.88195776-2058.01089052j,-1243.84873357+1961.61257756j,+11.3993698686-3.87439780664j,+0,+0,+452796.891502,+1203.59799123,+1444.68981082
2001-08-01 13:00:03.022000 PDT,+376.144181531,+0.445461664189,+0.804264784921,-0.396150640147,+0.37358488282+0.964157147281j,+0.380032242056+0.884210966101j,+2307.49291382+91.2719017244j,-1074.70267137-2043.98343329j,-1232.79024246+1952.71153156j,+11.3302255052-3.85522650957j,+0,+0,+452796.891502,+1203.78544647,+1427.78836641
2001-08-01 13:00:03.024000 PDT,+376.089857822,+0.443711371437,+0.794613073034,-0.393240358305,+0.372096136579+0.963415011535j,+0.378137342787+0.879014042285j,+2294.43490951+85.9862021484j,-1072.75121932-2030.03202004j,-1221.68369019+1944.04581789j,+11.2622115054-3.83616930433j,+0,+0,+452796.891502,+1203.95932537,+1411.23015329
2001-08-01 13:00:03.026000 PDT,+376.039704558,+0.441856643532,+0.785117054953,-0.390357461627,+0.370612021283+0.962670532662j,+0.376253575667+0.873893793808j,+2281.55166468+80.5627688343j,-1071.00642793-2016.16308607j,-1210.54523675+1935.60031724j,+11.1953059073-3.81722481561j,+0,+0,+452796.891502,+1204.11990014,+1395.0065065
2001-08-01 13:00:03.028000 PDT,+375.993635256,+0.439905733871,+0.77577406843,-0.387501646148,+0.369132539763+0.961923772024j,+0.374380855873+0.868848920227j,+2268.83838951+75.0222573226j,-1069.44801406-2002.38281106j,-1199.39037544+1927.36055373j,+11.1294872559-3.79839170276j,+0,+0,+452796.891502,+1204.26743711,+1379.10901858
2001-08-01 13:00:03.030000 PDT,+375.951565587,+0.437866725072,+0.766581499342,-0.384672611865,+0.367657694705+0.961174790205j,+0.372519099608+0.863878144774j,+2256.29052257+69.3844618471j,-1068.0565547-1988.69714179j,-1188.23396787+1919.31267994j,+11.0647345887-3.77966865865j,+0,+0,+452796.891502,+1204.40219685,+1363.52953083
2001-08-01 13:00:03.032000 PDT,+375.913413305,+0.435747533202,+0.75753678073,-0.381870062672,+0.366187488646+0.960423647015j,+0.370668224082+0.858980213872j,+2243.90373345+63.6683512762j,-1066.8134571-1975.11181246j,-1177.09027635+1911.44346118j,+11.0010274217-3.76105440859j,+0,+0,+452796.891502,+1204.52443428,+1348.26012482
2001-08-01 13:00:03.034000 PDT,+375.879098194,+0.433555911894,+0.748637391845,-0.379093706297,+0.364721923966+0.959670401488j,+0.368828147489+0.854153896667j,+2231.67392361+57.8921033374j,-1065.70092964-1961.63236248j,-1165.97299398+1903.74025914j,+10.9383457363-3.74254770929j,+0,+0,+452796.891502,+1204.63439887,+1333.29311423
2001-08-01 13:00:03.036000 PDT,+375.848542003,+0.43129945634,+0.739880857239,-0.376343254245,+0.363261002893+0.958915111883j,+0.366998788994+0.849397984561j,+2219.59722574+52.0731372239j,-1064.70195318-1948.26415227j,-1154.89527256+1896.19101505j,+10.8766699657-3.7241473478j,+0,+0,+452796.891502,+1204.7323347,+1318.62103711
2001-08-01 13:00:03.038000 PDT,+375.821668393,+0.428985607165,+0.731264745853,-0.373618421734,+0.361804727497+0.958157835688j,+0.365180068708+0.844711290771j,+2207.67000168+46.2281446742j,-1063.80025318-1935.01237697j,-1143.8697485+1888.78423229j,+10.8159809832-3.70585214057j,+0,+0,+452796.891417,+1204.81848041,+1304.23664828
2001-08-01 13:00:03.040000 PDT,+375.79837278,+0.426621654199,+0.722786670149,-0.370918927638,+0.360353099688+0.957398629623j,+0.363371907674+0.840092649886j,+2195.88883916+40.3731196145j,-1062.98027236-1921.88207841j,-1132.9085668+1881.50895879j,+10.7562600894-3.6876609325j,+0,+0,+452707.1147,+1204.65427072,+1290.13291214
2001-08-01 13:00:03.042000 PDT,+375.778529288,+0.424214619781,+0.714444286097,-0.368244494639,+0.358906121311+0.956637549748j,+0.361574227976+0.835540917922j,+2184.2505527+34.5231237692j,-1062.22737415-1908.87802875j,-1122.02317855+1874.35490498j,+10.6974881503-3.66957230323j,+0,+0,+452548.23619,+1204.29508585,+1276.30289484
2001-08-01 13:00:03.044000 PDT,+375.762050965,+0.42177129021,+0.706235292958,-0.365594849316,+0.357463794221+0.955874651554j,+0.359786952819+0.831054972256j,+2172.75217483+28.6923813262j,-1061.52775629-1896.00477019j,-1111.22441854+1867.31238886j,+10.6396458114-3.65158464227j,+0,+0,+452410.234578,+1203.98063992,+1262.73978751
2001-08-01 13:00:03.046000 PDT,+375.748882391,+0.419298339968,+0.69815743137,-0.362969721831,+0.356026120154+0.955109989826j,+0.358010006347+0.826633710598j,+2161.39094293+22.894570602j,-1060.86819171-1883.26674939j,-1100.52275121+1860.37217879j,+10.5827151932-3.633696735j,+0,+0,+452292.092393,+1203.70841695,+1249.43710222
2001-08-01 13:00:03.048000 PDT,+375.738969183,+0.416802333669,+0.690208481703,-0.360368845674,+0.354593100632+0.954343618534j,+0.356243313501+0.822276050119j,+2150.16429206+17.1428436402j,-1060.23600794-1870.66832105j,-1089.92828411+1853.52547741j,+10.5266796397-3.61590768116j,+0,+0,+452193.049021,+1203.47657845,+1236.38863348
2001-08-01 13:00:03.050000 PDT,+375.732258038,+0.414289728254,+0.682386263308,-0.357791957616,+0.353164736961+0.953575590849j,+0.354486800005+0.817980927078j,+2139.06984825+11.4498458552j,-1059.61906675-1858.21375198j,-1079.45078151+1846.76390613j,+10.4715228386-3.59821659555j,+0,+0,+452112.364876,+1203.28333595,+1223.58834805
2001-08-01 13:00:03.052000 PDT,+375.728696708,+0.411766875125,+0.674688633784,-0.355238797662,+0.351741030237+0.952805959142j,+0.352740392359+0.813747296463j,+2128.1054213+5.82773487177j,-1059.00574421-1845.90722421j,-1069.0996771+1840.07948934j,+10.4172288144-3.58062260835j,+0,+0,+452049.320745,+1203.12694959,+1211.03037973
2001-08-01 13:00:03.054000 PDT,+375.728233969,+0.409240022227,+0.667113488262,-0.352709109008,+0.350321981344+0.952034774997j,+0.35100401782+0.80957413163j,+2117.26899694+0.288198609263j,-1058.38491115-1833.7528373j,-1058.88408579+1833.46463869j,+10.3637819203-3.5631248647j,+0,+0,+452003.217158,+1203.00572673,+1198.70902409
2001-08-01 13:00:03.056000 PDT,+375.73081959,+0.406715316061,+0.659658758701,-0.350202637999,+0.348907590958+0.951262089216j,+0.349277604398+0.805460423958j,+2106.55872862-5.15752734341j,-1057.74591401-1821.75460987j,-1048.81281461+1826.91213722j,+10.3111668305-3.54572252428j,+0,+0,+451973.373779,+1202.9180206,+1186.61873339
2001-08-01 13:00:03.058000 PDT,+375.73640431,+0.404198803649,+0.652322413196,-0.34771913408,+0.347497859547+0.950487951826j,+0.347561080842+0.801405182511j,+2095.97292883-10.498643019j,-1057.07855598-1809.9164805j,-1038.89437286+1820.41512352j,+10.2593685315-3.52841476092j,+0,+0,+451959.128824,+1202.86222905,+1174.75411173
2001-08-01 13:00:03.060000 PDT,+375.744939809,+0.401696434442,+0.645102455309,-0.345258349758,+0.346092787376+0.94971241209j,+0.345854376628+0.797407433699j,+2085.51006016-15.7247679901j,-1056.37307863-1798.24230795j,-1029.13698153+1813.96707594j,+10.2083723157-3.51120076224j,+0,+0,+451959.838495,+1202.83679329,+1163.10991021
2001-08-01 13:00:03.062000 PDT,+375.756378683,+0.399214062178,+0.63799692341,-0.342820040562,+0.344692374503+0.94893551851j,+0.344157421949+0.79346622096j,+2075.16872597-20.8259258766j,-1055.62014385-1786.73587089j,-1019.54858212+1807.56179677j,+10.158163773-3.49407972925j,+0,+0,+451974.876433,+1202.84019666,+1151.68102249
2001-08-01 13:00:03.064000 PDT,+375.770674417,+0.39675744669,+0.631003890025,-0.340403964995,+0.34329662079+0.94815731884j,+0.342470147706+0.789580604433j,+2064.94766086-25.7925294091j,-1054.81081613-1775.40086709j,-1010.13684474+1801.1933965j,+10.1087287844-3.47705087604j,+0,+0,+452003.633198,+1202.87096352,+1140.46248028
2001-08-01 13:00:03.066000 PDT,+375.787781366,+0.394332255656,+0.624121461212,-0.338009884502,+0.341905525894+0.947377860092j,+0.340792485496+0.785749660652j,+2054.84572094-30.615366016j,-1053.93654519-1764.24091219j,-1000.90917576+1794.8562782j,+10.0600535145-3.46011342937j,+0,+0,+452045.515762,+1202.92765805,+1129.44944914
2001-08-01 13:00:03.068000 PDT,+375.807654726,+0.39194406632,+0.617347775935,-0.335637563422,+0.340519089278+0.94659718854j,+0.339124367605+0.781972482238j,+2044.86187392-35.2855839062j,-1052.98914901-1753.25953809j,-991.872724908+1788.54512199j,+10.0121244055-3.44326662842j,+0,+0,+452099.947017,+1203.00888322,+1118.63722435
2001-08-01 13:00:03.070000 PDT,+375.830250515,+0.389598367149,+0.610681005463,-0.333286768956,+0.339137310209+0.945815349736j,+0.337465726994+0.7782481776j,+2034.99518902-39.7946786201j,-1051.96079713-1742.46019096j,-983.034391889+1782.25486958j,+9.96492816968-3.42650972439j,+0,+0,+452166.365305,+1203.11327969,+1108.02122697
2001-08-01 13:00:03.072000 PDT,+375.855525551,+0.387300559453,+0.604119352772,-0.330957271122,+0.33776018776+0.945032388511j,+0.335816497292+0.774575870642j,+2025.24482689-44.1344800256j,-1050.84399433-1731.84622896j,-974.400832562+1775.98070899j,+9.91845178401-3.40984198028j,+0,+0,+452244.223964,+1203.23952482,+1097.59699996
2001-08-01 13:00:03.074000 PDT,+375.88343743,+0.385055958969,+0.597661051967,-0.328648842724,+0.336387720813+0.944248348986j,+0.334176612787+0.770954700477j,+2015.61002937-48.2971397368j,-1049.63156463-1721.42091969j,-965.978464742+1769.71805942j,+9.87268248334-3.3932626705j,+0,+0,+452332.990889,+1203.38633163,+1087.36020451
2001-08-01 13:00:03.076000 PDT,+375.913944506,+0.38286979739,+0.591304367708,-0.326361259307,+0.335019908059+0.943463274582j,+0.332546008416+0.767383821145j,+2006.09010919-52.2751189367j,-1048.31663558-1711.18743737j,-957.773473612+1763.46255631j,+9.82760775469-3.37677108064j,+0,+0,+452432.148103,+1203.55244788,+1077.30661647
2001-08-01 13:00:03.078000 PDT,+375.947005852,+0.380747223864,+0.585047594657,-0.324094299129,+0.333656748004+0.942677208025j,+0.330924619754+0.763862401341j,+1996.68443977-56.0611765851j,-1046.89262297-1701.14885989j,-949.791816795+1757.21003647j,+9.78321533133-3.3603665072j,+0,+0,+452541.140688,+1203.73652042,+1067.43212289
2001-08-01 13:00:03.080000 PDT,+375.98258122,+0.378693306381,+0.578889056928,-0.321847743116,+0.332298238968+0.941890191354j,+0.32931238301+0.760389624141j,+1987.39244486-59.6483581321j,-1045.35321587-1691.30816548j,-942.039228996+1750.95652361j,+9.73949318671-3.34404825712j,+0,+0,+452659.39383,+1203.93714082,+1057.7327186
2001-08-01 13:00:03.082000 PDT,+376.020631022,+0.376713033082,+0.572827107554,-0.319621374832,+0.330944379087+0.941102265933j,+0.327709235014+0.756964686743j,+1978.21358838-63.0299846718j,-1043.69236212-1681.66822931j,-934.521226264+1744.69821399j,+9.69642952822-3.32781564731j,+0,+0,+452786.412509,+1204.15311064,+1048.20450296
2001-08-01 13:00:03.084000 PDT,+376.061116363,+0.374811313618,+0.56686012796,-0.317414980445,+0.329595166317+0.940313472456j,+0.326115113211+0.753586800208j,+1969.14736412-66.1996422591j,-1041.90425398-1672.23181999j,-927.243110142+1738.43146225j,+9.65401279218-3.31166800452j,+0,+0,+452921.76305,+1204.38339233,+1038.84367675
2001-08-01 13:00:03.086000 PDT,+376.103999031,+0.37299298054,+0.560986527454,-0.315228348687,+0.328250598436+0.939523850956j,+0.324529955651+0.750255189205j,+1960.19328566-69.1511714305j,-1039.98331399-1663.00159599j,-920.209971669+1732.15276742j,+9.61223163961-3.29560466541j,+0,+0,+453065.021631,+1204.62697232,+1029.64653927
2001-08-01 13:00:03.088000 PDT,+376.149241482,+0.37126279065,+0.555204742717,-0.313061270827,+0.326910673044+0.938733440815j,+0.322953700982+0.746969091766j,+1951.35087627-71.8786570609j,-1037.92418114-1653.98010202j,-913.42669513+1725.85875908j,+9.57107495158-3.27962497648j,+0,+0,+453215.774151,+1204.88286076,+1020.60948546
2001-08-01 13:00:03.090000 PDT,+376.196806821,+0.369625426322,+0.54951323731,-0.310913540632,+0.325575387566+0.937942280769j,+0.321386288442+0.743727759039j,+1942.61965894-74.3764185466j,-1035.72169737-1645.16976526j,-906.897961567+1719.54618381j,+9.53053182417-3.2637282938j,+0,+0,+453373.615983,+1205.15009102,+1011.7290031
2001-08-01 13:00:03.092000 PDT,+376.246658785,+0.368085496776,+0.543910501192,-0.308784954335,+0.324244739257+0.937150408917j,+0.319827657851+0.740530455054j,+1933.9991465-76.6390003087j,-1033.37089444-1636.57289161j,-900.628252063+1713.21189192j,+9.49059156368-3.24791398278j,+0,+0,+453538.151733,+1205.42771914,+1003.00167004
2001-08-01 13:00:03.094000 PDT,+376.298761728,+0.366647539333,+0.538395050239,-0.306675310603,+0.3229187252+0.93635786273j,+0.318277749601+0.737376456485j,+1925.48883185-78.6611626115j,-1030.86698104-1628.19166178j,-894.621850812+1706.85282439j,+9.45124368189-3.23218141795j,+0,+0,+453708.995004,+1205.7148233,+994.424151583
2001-08-01 13:00:03.096000 PDT,+376.3530806,+0.365316020625,+0.532965425786,-0.304584410507,+0.321597342309+0.93556467906j,+0.316736504651+0.734265052423j,+1917.08817829-80.4378726932j,-1028.20533032-1620.02812735j,-888.882847966+1700.46600004j,+9.41247789143-3.21652998273j,+0,+0,+453885.768168,+1206.01050334,+985.993197919
2001-08-01 13:00:03.098000 PDT,+376.409580938,+0.364095337779,+0.527620194162,-0.302512057486,+0.320280587333+0.934770894145j,+0.31520386452+0.731195544154j,+1908.79661003-81.9642962048j,-1025.38146773-1612.08420684j,-883.415142297+1694.04850304j,+9.37428410137-3.20095906921j,+0,+0,+454068.10215,+1206.31388026,+977.705641662
2001-08-01 13:00:03.100000 PDT,+376.468228847,+0.362989819568,+0.52235794625,-0.30045805732,+0.318968456856+0.933976543619j,+0.313679771275+0.728167244935j,+1900.61350277-83.2357889568j,-1022.39105912-1604.36168169j,-878.222443642+1687.59747065j,+9.33665241283-3.18546807796j,+0,+0,+454255.636213,+1206.62409575,+969.55839545
2001-08-01 13:00:03.102000 PDT,+376.528990984,+0.362003727535,+0.517177297044,-0.298422218098,+0.317660947301+0.933181662519j,+0.312164167529+0.725179479782j,+1892.53817446-84.247888973j,-1019.2298993-1596.86219223j,-873.308275164+1681.1100812j,+9.29957311479-3.1700564178j,+0,+0,+454448.01775,+1206.94031172,+961.548449636
2001-08-01 13:00:03.104000 PDT,+376.591834547,+0.361141257084,+0.51207688522,-0.296404350185,+0.316358054929+0.932386285295j,+0.310656996431+0.722231585257j,+1884.56987621-84.9963088516j,-1015.8939008-1589.58723358j,-868.675975413+1674.58354243j,+9.26303667991-3.15472350563j,+0,+0,+454644.902085,+1207.26170984,+953.672870051
2001-08-01 13:00:03.106000 PDT,+376.656727259,+0.360406538549,+0.507055372714,-0.294404266198,+0.315059775846+0.931590445814j,+0.309158201661+0.719322909264j,+1876.70778331-85.4769284351j,-1012.37908312-1582.53815161j,-864.328700192+1668.01508004j,+9.22703376056-3.13946876626j,+0,+0,+454845.952282,+1207.58749112,+945.928795833
2001-08-01 13:00:03.108000 PDT,+376.723637356,+0.359803638225,+0.50211144431,-0.292421780971,+0.313766106+0.930794177371j,+0.30766772742+0.716452810841j,+1868.95098642-85.6857877909j,-1008.68156218-1575.71613877j,-860.269424239+1661.40192656j,+9.19155518491-3.12429163217j,+0,+0,+455050.83895,+1207.91687547,+938.313437337
2001-08-01 13:00:03.110000 PDT,+376.792533573,+0.359336559387,+0.497243807231,-0.290456711529,+0.312477041186+0.929997512698j,+0.306185518427+0.713620659964j,+1861.29848294-85.6190805059j,-1004.79754024-1569.12223j,-856.500942703+1654.7413105j,+9.1565919531-3.10919154339j,+0,+0,+455259.240069,+1208.24910131,+930.824074101
2001-08-01 13:00:03.112000 PDT,+376.863385133,+0.359009243272,+0.492451190745,-0.288508877062,+0.311192577047+0.929200483965j,+0.304711519909+0.710825837355j,+1853.74916851-85.2731472982j,-1000.72329607-1562.75729852j,-853.025872433+1648.03044582j,+9.12213523354-3.09416794732j,+0,+0,+455470.840804,+1208.58342511,+923.458052883
2001-08-01 13:00:03.114000 PDT,+376.936161733,+0.358825570041,+0.487732345774,-0.28657809889,+0.309912709079+0.928403122797j,+0.303245677596+0.708067734286j,+1846.30182866-84.6444699503j,-996.455175595-1556.6220517j,-849.846653061+1641.26652165j,+9.08817635933-3.07922029854j,+0,+0,+455685.333342,+1208.91912107,+916.212785761
2001-08-01 13:00:03.116000 PDT,+377.010833531,+0.358789359718,+0.483086044509,-0.284664200442,+0.308637432628+0.927605460274j,+0.301787937717+0.705345752391j,+1838.95513064-83.7296655684j,-991.989582754-1550.71702677j,-846.965547889+1634.44669234j,+9.05470682468-3.06434805867j,+0,+0,+455902.41669,+1209.25548059,+909.085748289
2001-08-01 13:00:03.118000 PDT,+377.08737114,+0.358904373102,+0.478511080037,-0.282767007227,+0.307366742894+0.926807526942j,+0.300338246989+0.70265930349j,+1831.70761543-82.5254811736j,-987.322970873-1545.04258668j,-844.384644561+1627.56806786j,+9.02171828154-3.04955069621j,+0,+0,+456121.796474,+1209.59181183,+902.074477717
2001-08-01 13:00:03.120000 PDT,+377.16574561,+0.359174312661,+0.474006265975,-0.280886346805,+0.306100634937+0.926009352821j,+0.298896552614+0.700007809398j,+1824.55768985-81.0287886298j,-982.451834316-1539.59891577j,-842.105855534+1620.6277044j,+8.98920253621-3.03482768642j,+0,+0,+456343.184803,+1209.92743937,+895.176571261
2001-08-01 13:00:03.122000 PDT,+377.245928423,+0.359602823398,+0.469570436103,-0.279022048764,+0.304839103674+0.925210967409j,+0.297462802271+0.697390701756j,+1817.50361888-79.2365799158j,-977.372700554-1534.38601546j,-840.130918322+1613.62259537j,+8.95715154611-3.02017851113j,+0,+0,+456566.300184,+1210.26170406,+888.389684433
2001-08-01 13:00:03.124000 PDT,+377.327891478,+0.360193493704,+0.465202444016,-0.277173944691,+0.303582143882+0.924412399694j,+0.296036944113+0.694807421855j,+1810.54351813-77.145962747j,-972.082122604-1529.40369999j,-838.461395527+1606.54966273j,+8.92555741656-3.00560265861j,+0,+0,+456790.867402,+1210.59396275,+881.711529418
2001-08-01 13:00:03.126000 PDT,+377.411607086,+0.360949856183,+0.460901162772,-0.275341868147,+0.302329750203+0.923613678158j,+0.294618926758+0.692257420465j,+1803.6753465-74.7541565541j,-966.576671866-1524.65159198j,-837.098674638+1599.40574853j,+8.89441239774-2.99109962346j,+0,+0,+457016.617366,+1210.92358789,+875.139873508
2001-08-01 13:00:03.128000 PDT,+377.497047954,+0.361875388462,+0.456665484554,-0.273525654644,+0.301081917141+0.922814830786j,+0.293208699285+0.68974015767j,+1796.89689895-72.0584888248j,-960.852931354-1520.12911806j,-836.043967593+1592.18760688j,+8.86370888163-2.97666890646j,+0,+0,+457243.28697,+1211.24996725,+868.672537577
2001-08-01 13:00:03.130000 PDT,+377.584187181,+0.362973513978,+0.452494320335,-0.271725141617,+0.299838639071+0.922015885073j,+0.291806211227+0.687255102704j,+1790.20579944-69.0563918188j,-954.907489329-1515.83550441j,-835.298310111+1584.89189623j,+8.83343939907-2.96231001446j,+0,+0,+457470.618953,+1211.57250352,+862.307394613
2001-08-01 13:00:03.132000 PDT,+377.672998246,+0.364247602749,+0.448386599547,-0.269940168401,+0.298599910234+0.921216868029j,+0.290411412567+0.684801733788j,+1783.59949412-65.7453996597j,-948.736933345-1511.76977225j,-834.86256077+1577.51517191j,+8.80359661689-2.94802246022j,+0,+0,+457698.361762,+1211.89061407,+856.042368283
2001-08-01 13:00:03.134000 PDT,+377.763454999,+0.365700972128,+0.444341269763,-0.268170576207,+0.297365724743+0.920417806188j,+0.289024253732+0.682379537976j,+1777.07524454-62.1231458161j,-942.337844712-1507.9307333j,-834.737399832+1570.05387912j,+8.77417333511-2.93380576234j,+0,+0,+457926.269422,+1212.20373057,+849.875431555
2001-08-01 13:00:03.136000 PDT,+377.855531653,+0.367336887534,+0.440357296379,-0.266416208097,+0.296136076583+0.919618725617j,+0.287644685587+0.679988010998j,+1770.63012119-58.1873609762j,-935.706793382-1504.31698517j,-834.923327813+1562.50434615j,+8.74516248418-2.91965944509j,+0,+0,+458154.101409,+1212.51129871,+843.804605354
2001-08-01 13:00:03.138000 PDT,+377.949202776,+0.369158563172,+0.436433662302,-0.264676908963,+0.294910959616+0.918819651919j,+0.286272659429+0.67762665711j,+1764.26099705-53.9358713264j,-928.84033327-1500.92690669j,-835.420663782+1554.86277802j,+8.71655712235-2.90558303835j,+0,+0,+458381.622526,+1212.81277791,+837.827957262
2001-08-01 13:00:03.140000 PDT,+378.044443283,+0.371169162733,+0.432569367649,-0.262952525498,+0.293690367579+0.91802061024j,+0.284908126984+0.675294988945j,+1757.96454141-49.3665972415j,-921.734998014-1497.75865319j,-836.229543395+1547.12525043j,+8.68835043303-2.89157607746j,+0,+0,+458608.602782,+1213.10764099,+831.943600255
2001-08-01 13:00:03.142000 PDT,+378.141228426,+0.373371800079,+0.428763429448,-0.261242906181,+0.292474294088+0.917221625281j,+0.283551040401+0.672992527365j,+1751.73721383-44.4775523942j,-914.387297186-1494.81015173j,-837.349916643+1539.28770413j,+8.66053572227-2.87763810315j,+0,+0,+458834.817277,+1213.39537396,+826.149691485
2001-08-01 13:00:03.144000 PDT,+378.23953379,+0.37576953991,+0.425014881341,-0.259547901247,+0.291262732643+0.916422721298j,+0.282201352244+0.67071880132j,+1745.57525827-39.2668432935j,-906.793712956-1492.07909624j,-838.781545318+1531.34593953j,+8.63310641627-2.86376866141j,+0,+0,+459060.046088,+1213.67547567,+820.444431089
2001-08-01 13:00:03.146000 PDT,+378.33933528,+0.378365398423,+0.421322773301,-0.257867362672,+0.290055676621+0.915623922113j,+0.280859015493+0.668473347707j,+1739.47469742-33.7326692591j,-898.950697225-1489.56294257j,-840.524000193+1523.29561183j,+8.60605605893-2.84996730337j,+0,+0,+459284.074159,+1213.94745756,+814.826061044
2001-08-01 13:00:03.148000 PDT,+378.44060912,+0.381162343945,+0.417686171344,-0.256201144143,+0.288853119289+0.91482525112j,+0.279523983533+0.666255711232j,+1733.43132713-27.8733228402j,-890.854669233-1487.25890359j,-842.576657898+1515.13222643j,+8.57937830954-2.83623358529j,+0,+0,+459506.691193,+1214.21084344,+809.292864051
